strLeague,strSeason,strEvent,strHomeTeam,intHomeScore,strAwayTeam,intAwayScore,homeClassment,awayClassment
Spanish La Liga,2014-2015,Vallecano vs Celta Vigo,Vallecano,1,Celta Vigo,0,11.0,8.0
Spanish La Liga,2022-2023,Vallecano vs Getafe,Vallecano,0,Getafe,0,11.0,15.0
Spanish La Liga,2021-2022,Vallecano vs Getafe,Vallecano,3,Getafe,0,12.0,15.0
Spanish La Liga,2018-2019,Vallecano vs Getafe,Vallecano,1,Getafe,2,20.0,5.0
Spanish Adelante,2016-2017,Vallecano vs Getafe,Vallecano,2,Getafe,0,,
Spanish La Liga,2015-2016,Vallecano vs Getafe,Vallecano,2,Getafe,0,18.0,19.0
Spanish La Liga,2011-2012,Vallecano vs Getafe,Vallecano,2,Getafe,0,15.0,11.0
Spanish La Liga,2012-2013,Vallecano vs Getafe,Vallecano,3,Getafe,1,8.0,10.0
Spanish La Liga,2013-2014,Vallecano vs Getafe,Vallecano,1,Getafe,2,12.0,13.0
Spanish La Liga,2014-2015,Vallecano vs Getafe,Vallecano,2,Getafe,0,11.0,15.0
Spanish La Liga,2022-2023,Vallecano vs Girona,Vallecano,2,Girona,2,11.0,10.0
La Liga 2,2020-2021,Vallecano vs Girona,Vallecano,1,Girona,2,,
La Liga 2,2020-2021,Vallecano vs Girona,Vallecano,2,Girona,1,,
Spanish Adelante,2019-2020,Vallecano vs Girona,Vallecano,1,Girona,0,,
Spanish La Liga,2018-2019,Vallecano vs Girona,Vallecano,0,Girona,2,20.0,18.0
Spanish Adelante,2016-2017,Vallecano vs Girona,Vallecano,1,Girona,0,,
La Liga 2,2020-2021,Vallecano vs Las Palmas,Vallecano,2,Las Palmas,0,,
Spanish Adelante,2019-2020,Vallecano vs Las Palmas,Vallecano,2,Las Palmas,2,,
Spanish La Liga,2015-2016,Vallecano vs Las Palmas,Vallecano,2,Las Palmas,0,18.0,11.0
La Liga 2,2020-2021,Vallecano vs Leganes,Vallecano,3,Leganes,0,,
La Liga 2,2020-2021,Vallecano vs Leganes,Vallecano,1,Leganes,1,,
Copa del Rey,2018-2019,Vallecano vs Leganes,Vallecano,0,Leganes,1,20.0,13.0
Spanish La Liga,2018-2019,Vallecano vs Leganes,Vallecano,1,Leganes,2,20.0,13.0
Spanish La Liga,2022-2023,Vallecano vs Mallorca,Vallecano,0,Mallorca,2,11.0,9.0
Copa del Rey,2021-2022,Vallecano vs Mallorca,Vallecano,1,Mallorca,0,12.0,16.0
Spanish La Liga,2021-2022,Vallecano vs Mallorca,Vallecano,3,Mallorca,1,12.0,16.0
La Liga 2,2020-2021,Vallecano vs Mallorca,Vallecano,1,Mallorca,3,,
Spanish Adelante,2016-2017,Vallecano vs Mallorca,Vallecano,1,Mallorca,0,,
Spanish La Liga,2011-2012,Vallecano vs Mallorca,Vallecano,0,Mallorca,1,15.0,8.0
Spanish La Liga,2012-2013,Vallecano vs Mallorca,Vallecano,2,Mallorca,0,8.0,18.0
Spanish La Liga,2022-2023,Vallecano vs Osasuna,Vallecano,2,Osasuna,1,11.0,7.0
Spanish La Liga,2021-2022,Vallecano vs Osasuna,Vallecano,0,Osasuna,3,12.0,10.0
Spanish Adelante,2017-2018,Vallecano vs Osasuna,Vallecano,0,Osasuna,3,,
Spanish La Liga,2011-2012,Vallecano vs Osasuna,Vallecano,6,Osasuna,0,15.0,7.0
Spanish La Liga,2012-2013,Vallecano vs Osasuna,Vallecano,2,Osasuna,2,8.0,16.0
Spanish La Liga,2013-2014,Vallecano vs Osasuna,Vallecano,1,Osasuna,0,12.0,18.0
Spanish La Liga,2022-2023,Vallecano vs Real Madrid,Vallecano,3,Real Madrid,2,11.0,2.0
Spanish La Liga,2021-2022,Vallecano vs Real Madrid,Vallecano,0,Real Madrid,1,12.0,1.0
Spanish La Liga,2018-2019,Vallecano vs Real Madrid,Vallecano,1,Real Madrid,0,20.0,3.0
Spanish La Liga,2015-2016,Vallecano vs Real Madrid,Vallecano,2,Real Madrid,3,18.0,2.0
Spanish La Liga,2011-2012,Vallecano vs Real Madrid,Vallecano,0,Real Madrid,1,15.0,1.0
Spanish La Liga,2012-2013,Vallecano vs Real Madrid,Vallecano,0,Real Madrid,2,8.0,2.0
Spanish La Liga,2013-2014,Vallecano vs Real Madrid,Vallecano,2,Real Madrid,3,12.0,3.0
Spanish La Liga,2014-2015,Vallecano vs Real Madrid,Vallecano,0,Real Madrid,2,11.0,2.0
Spanish La Liga,2022-2023,Vallecano vs Sevilla,Vallecano,1,Sevilla,1,11.0,12.0
Spanish La Liga,2021-2022,Vallecano vs Sevilla,Vallecano,1,Sevilla,1,12.0,4.0
Spanish La Liga,2018-2019,Vallecano vs Sevilla,Vallecano,1,Sevilla,4,20.0,6.0
Spanish Adelante,2017-2018,Vallecano vs Sevilla Atletico,Vallecano,2,Sevilla Atletico,0,,
Spanish Adelante,2016-2017,Vallecano vs Sevilla Atletico,Vallecano,1,Sevilla Atletico,1,,
Spanish La Liga,2015-2016,Vallecano vs Sevilla,Vallecano,2,Sevilla,2,18.0,7.0
Spanish La Liga,2011-2012,Vallecano vs Sevilla,Vallecano,2,Sevilla,1,15.0,9.0
Spanish La Liga,2012-2013,Vallecano vs Sevilla,Vallecano,0,Sevilla,0,8.0,9.0
Spanish La Liga,2013-2014,Vallecano vs Sevilla,Vallecano,0,Sevilla,1,12.0,5.0
Spanish La Liga,2014-2015,Vallecano vs Sevilla,Vallecano,0,Sevilla,1,11.0,5.0
Spanish La Liga,2022-2023,Vallecano vs Valencia,Vallecano,2,Valencia,1,11.0,16.0
Spanish La Liga,2021-2022,Vallecano vs Valencia,Vallecano,1,Valencia,1,12.0,9.0
Spanish La Liga,2018-2019,Vallecano vs Valencia,Vallecano,2,Valencia,0,20.0,4.0
Spanish La Liga,2015-2016,Vallecano vs Valencia,Vallecano,0,Valencia,0,18.0,12.0
Spanish La Liga,2011-2012,Vallecano vs Valencia,Vallecano,1,Valencia,2,15.0,3.0
Spanish La Liga,2012-2013,Vallecano vs Valencia,Vallecano,0,Valencia,4,8.0,5.0
Spanish La Liga,2013-2014,Vallecano vs Valencia,Vallecano,1,Valencia,0,12.0,8.0
Spanish La Liga,2014-2015,Vallecano vs Valencia,Vallecano,1,Valencia,1,11.0,4.0
Spanish La Liga,2022-2023,Vallecano vs Valladolid,Vallecano,2,Valladolid,1,11.0,18.0
Spanish La Liga,2018-2019,Vallecano vs Valladolid,Vallecano,1,Valladolid,2,20.0,16.0
Spanish Adelante,2017-2018,Vallecano vs Valladolid,Vallecano,4,Valladolid,1,,
Spanish Adelante,2016-2017,Vallecano vs Valladolid,Vallecano,0,Valladolid,0,,
Spanish La Liga,2012-2013,Vallecano vs Valladolid,Vallecano,1,Valladolid,2,8.0,14.0
Spanish La Liga,2013-2014,Vallecano vs Valladolid,Vallecano,0,Valladolid,3,12.0,19.0
Spanish La Liga,2022-2023,Vallecano vs Villarreal,Vallecano,2,Villarreal,1,11.0,5.0
Spanish La Liga,2021-2022,Vallecano vs Villarreal,Vallecano,1,Villarreal,5,12.0,7.0
Copa del Rey,2019-2020,Vallecano vs Villarreal,Vallecano,0,Villarreal,2,,5.0
Spanish La Liga,2018-2019,Vallecano vs Villarreal,Vallecano,2,Villarreal,2,20.0,14.0
Spanish La Liga,2015-2016,Vallecano vs Villarreal,Vallecano,2,Villarreal,1,18.0,4.0
Spanish La Liga,2011-2012,Vallecano vs Villarreal,Vallecano,0,Villarreal,2,15.0,18.0
Spanish La Liga,2013-2014,Vallecano vs Villarreal,Vallecano,2,Villarreal,5,12.0,6.0
Spanish La Liga,2014-2015,Vallecano vs Villarreal,Vallecano,2,Villarreal,0,11.0,6.0
Spanish La Liga,2021-2022,Villarreal vs Alaves,Villarreal,5,Alaves,2,7.0,20.0
Spanish La Liga,2020-2021,Villarreal vs Alaves,Villarreal,3,Alaves,1,7.0,16.0
Spanish La Liga,2019-2020,Villarreal vs Alaves,Villarreal,4,Alaves,1,5.0,16.0
Spanish La Liga,2018-2019,Villarreal vs Alaves,Villarreal,1,Alaves,2,14.0,11.0
Spanish La Liga,2017-2018,Villarreal vs Alaves,Villarreal,1,Alaves,2,5.0,16.0
Spanish La Liga,2016-2017,Villarreal vs Alaves,Villarreal,0,Alaves,2,5.0,9.0
Spanish La Liga,2022-2023,Villarreal vs Barcelona,Villarreal,0,Barcelona,1,5.0,1.0
Spanish La Liga,2021-2022,Villarreal vs Barcelona,Villarreal,1,Barcelona,3,7.0,2.0
Spanish La Liga,2020-2021,Villarreal vs Barcelona,Villarreal,1,Barcelona,2,7.0,3.0
Spanish La Liga,2019-2020,Villarreal vs Barcelona,Villarreal,1,Barcelona,4,5.0,2.0
Spanish La Liga,2018-2019,Villarreal vs Barcelona,Villarreal,4,Barcelona,4,14.0,1.0
Spanish La Liga,2017-2018,Villarreal vs Barcelona,Villarreal,0,Barcelona,2,5.0,1.0
Spanish La Liga,2016-2017,Villarreal vs Barcelona,Villarreal,1,Barcelona,1,5.0,2.0
Spanish La Liga,2015-2016,Villarreal vs Barcelona,Villarreal,2,Barcelona,2,4.0,1.0
Spanish La Liga,2011-2012,Villarreal vs Barcelona,Villarreal,0,Barcelona,0,18.0,2.0
Spanish La Liga,2010-2011,Villarreal vs Barcelona,Villarreal,0,Barcelona,1,4.0,1.0
Spanish La Liga,2013-2014,Villarreal vs Barcelona,Villarreal,2,Barcelona,3,6.0,2.0
Spanish La Liga,2014-2015,Villarreal vs Barcelona,Villarreal,0,Barcelona,1,6.0,1.0
Spanish La Liga,2022-2023,Villarreal vs Celta Vigo,Villarreal,3,Celta Vigo,1,5.0,13.0
Spanish La Liga,2021-2022,Villarreal vs Celta Vigo,Villarreal,1,Celta Vigo,0,7.0,11.0
Spanish La Liga,2020-2021,Villarreal vs Celta Vigo,Villarreal,2,Celta Vigo,4,7.0,8.0
Spanish La Liga,2019-2020,Villarreal vs Celta Vigo,Villarreal,1,Celta Vigo,3,5.0,17.0
Spanish La Liga,2018-2019,Villarreal vs Celta Vigo,Villarreal,2,Celta Vigo,3,14.0,17.0
Spanish La Liga,2017-2018,Villarreal vs Celta Vigo,Villarreal,4,Celta Vigo,1,5.0,9.0
Spanish La Liga,2016-2017,Villarreal vs Celta Vigo,Villarreal,5,Celta Vigo,0,5.0,13.0
Spanish La Liga,2015-2016,Villarreal vs Celta Vigo,Villarreal,1,Celta Vigo,2,4.0,6.0
Spanish La Liga,2013-2014,Villarreal vs Celta Vigo,Villarreal,0,Celta Vigo,2,6.0,9.0
Spanish La Liga,2014-2015,Villarreal vs Celta Vigo,Villarreal,4,Celta Vigo,1,6.0,8.0
Spanish La Liga,2022-2023,Villarreal vs Getafe,Villarreal,2,Getafe,1,5.0,15.0
Spanish La Liga,2021-2022,Villarreal vs Getafe,Villarreal,1,Getafe,0,7.0,15.0
Spanish La Liga,2020-2021,Villarreal vs Getafe,Villarreal,1,Getafe,0,7.0,15.0
Spanish La Liga,2019-2020,Villarreal vs Getafe,Villarreal,1,Getafe,0,5.0,8.0
Spanish La Liga,2018-2019,Villarreal vs Getafe,Villarreal,1,Getafe,2,14.0,5.0
Spanish La Liga,2017-2018,Villarreal vs Getafe,Villarreal,1,Getafe,0,5.0,11.0
Spanish La Liga,2015-2016,Villarreal vs Getafe,Villarreal,2,Getafe,0,4.0,19.0
Spanish La Liga,2011-2012,Villarreal vs Getafe,Villarreal,1,Getafe,2,18.0,11.0
Spanish La Liga,2010-2011,Villarreal vs Getafe,Villarreal,2,Getafe,1,4.0,16.0
Spanish La Liga,2013-2014,Villarreal vs Getafe,Villarreal,0,Getafe,2,6.0,13.0
Spanish La Liga,2014-2015,Villarreal vs Getafe,Villarreal,2,Getafe,1,6.0,15.0
Spanish La Liga,2022-2023,Villarreal vs Girona,Villarreal,1,Girona,0,5.0,10.0
Spanish La Liga,2018-2019,Villarreal vs Girona,Villarreal,0,Girona,1,14.0,18.0
Spanish La Liga,2017-2018,Villarreal vs Girona,Villarreal,0,Girona,2,5.0,10.0
Spanish La Liga,2017-2018,Villarreal vs Las Palmas,Villarreal,4,Las Palmas,0,5.0,18.0
Spanish La Liga,2016-2017,Villarreal vs Las Palmas,Villarreal,2,Las Palmas,1,5.0,14.0
Spanish La Liga,2015-2016,Villarreal vs Las Palmas,Villarreal,0,Las Palmas,1,4.0,11.0
Spanish La Liga,2019-2020,Villarreal vs Leganes,Villarreal,1,Leganes,2,5.0,18.0
Spanish La Liga,2018-2019,Villarreal vs Leganes,Villarreal,2,Leganes,1,14.0,13.0
Spanish La Liga,2017-2018,Villarreal vs Leganes,Villarreal,2,Leganes,1,5.0,12.0
Spanish La Liga,2016-2017,Villarreal vs Leganes,Villarreal,2,Leganes,1,5.0,17.0
Spanish La Liga,2022-2023,Villarreal vs Mallorca,Villarreal,0,Mallorca,2,5.0,9.0
Spanish La Liga,2021-2022,Villarreal vs Mallorca,Villarreal,3,Mallorca,0,7.0,16.0
Spanish La Liga,2019-2020,Villarreal vs Mallorca,Villarreal,1,Mallorca,0,5.0,19.0
Spanish La Liga,2011-2012,Villarreal vs Mallorca,Villarreal,2,Mallorca,0,18.0,8.0
Spanish La Liga,2010-2011,Villarreal vs Mallorca,Villarreal,3,Mallorca,1,4.0,17.0
Spanish La Liga,2022-2023,Villarreal vs Osasuna,Villarreal,2,Osasuna,0,5.0,7.0
Spanish La Liga,2021-2022,Villarreal vs Osasuna,Villarreal,1,Osasuna,2,7.0,10.0
Spanish La Liga,2020-2021,Villarreal vs Osasuna,Villarreal,1,Osasuna,2,7.0,11.0
Spanish La Liga,2019-2020,Villarreal vs Osasuna,Villarreal,3,Osasuna,1,5.0,10.0
Spanish La Liga,2016-2017,Villarreal vs Osasuna,Villarreal,3,Osasuna,1,5.0,19.0
Spanish La Liga,2011-2012,Villarreal vs Osasuna,Villarreal,1,Osasuna,1,18.0,7.0
Spanish La Liga,2010-2011,Villarreal vs Osasuna,Villarreal,4,Osasuna,2,4.0,9.0
Spanish La Liga,2013-2014,Villarreal vs Osasuna,Villarreal,3,Osasuna,1,6.0,18.0
Copa del Rey,2022-2023,Villarreal vs Real Madrid,Villarreal,2,Real Madrid,3,5.0,2.0
Spanish La Liga,2022-2023,Villarreal vs Real Madrid,Villarreal,2,Real Madrid,1,5.0,2.0
Spanish La Liga,2021-2022,Villarreal vs Real Madrid,Villarreal,0,Real Madrid,0,7.0,1.0
Spanish La Liga,2020-2021,Villarreal vs Real Madrid,Villarreal,1,Real Madrid,1,7.0,2.0
Spanish La Liga,2019-2020,Villarreal vs Real Madrid,Villarreal,2,Real Madrid,2,5.0,1.0
Spanish La Liga,2018-2019,Villarreal vs Real Madrid,Villarreal,2,Real Madrid,2,14.0,3.0
Spanish La Liga,2017-2018,Villarreal vs Real Madrid,Villarreal,2,Real Madrid,2,5.0,4.0
Spanish La Liga,2016-2017,Villarreal vs Real Madrid,Villarreal,2,Real Madrid,3,5.0,1.0
Spanish La Liga,2015-2016,Villarreal vs Real Madrid,Villarreal,1,Real Madrid,0,4.0,2.0
Spanish La Liga,2011-2012,Villarreal vs Real Madrid,Villarreal,1,Real Madrid,1,18.0,1.0
Spanish La Liga,2010-2011,Villarreal vs Real Madrid,Villarreal,1,Real Madrid,3,4.0,2.0
Spanish La Liga,2013-2014,Villarreal vs Real Madrid,Villarreal,2,Real Madrid,2,6.0,3.0
Spanish La Liga,2014-2015,Villarreal vs Real Madrid,Villarreal,0,Real Madrid,2,6.0,2.0
Spanish La Liga,2022-2023,Villarreal vs Sevilla,Villarreal,1,Sevilla,1,5.0,12.0
Spanish La Liga,2021-2022,Villarreal vs Sevilla,Villarreal,1,Sevilla,1,7.0,4.0
Spanish La Liga,2020-2021,Villarreal vs Sevilla,Villarreal,4,Sevilla,0,7.0,4.0
Spanish La Liga,2019-2020,Villarreal vs Sevilla,Villarreal,2,Sevilla,2,5.0,4.0
Spanish La Liga,2018-2019,Villarreal vs Sevilla,Villarreal,3,Sevilla,0,14.0,6.0
Spanish La Liga,2017-2018,Villarreal vs Sevilla,Villarreal,2,Sevilla,3,5.0,6.0
Spanish La Liga,2016-2017,Villarreal vs Sevilla,Villarreal,0,Sevilla,0,5.0,4.0
Spanish La Liga,2015-2016,Villarreal vs Sevilla,Villarreal,2,Sevilla,1,4.0,7.0
Spanish La Liga,2011-2012,Villarreal vs Sevilla,Villarreal,2,Sevilla,2,18.0,9.0
Spanish La Liga,2010-2011,Villarreal vs Sevilla,Villarreal,1,Sevilla,0,4.0,7.0
Spanish La Liga,2013-2014,Villarreal vs Sevilla,Villarreal,1,Sevilla,2,6.0,5.0
Spanish La Liga,2014-2015,Villarreal vs Sevilla,Villarreal,0,Sevilla,2,6.0,5.0
Spanish La Liga,2022-2023,Villarreal vs Valencia,Villarreal,2,Valencia,1,5.0,16.0
Spanish La Liga,2021-2022,Villarreal vs Valencia,Villarreal,2,Valencia,0,7.0,9.0
Spanish La Liga,2020-2021,Villarreal vs Valencia,Villarreal,2,Valencia,1,7.0,13.0
Spanish La Liga,2019-2020,Villarreal vs Valencia,Villarreal,2,Valencia,0,5.0,9.0
UEFA Europa League,2018-2019,Villarreal vs Valencia,Villarreal,1,Valencia,3,14.0,4.0
Spanish La Liga,2018-2019,Villarreal vs Valencia,Villarreal,0,Valencia,0,14.0,4.0
Spanish La Liga,2017-2018,Villarreal vs Valencia,Villarreal,1,Valencia,0,5.0,3.0
Spanish La Liga,2016-2017,Villarreal vs Valencia,Villarreal,0,Valencia,2,5.0,12.0
Spanish La Liga,2015-2016,Villarreal vs Valencia,Villarreal,1,Valencia,0,4.0,12.0
Spanish La Liga,2011-2012,Villarreal vs Valencia,Villarreal,2,Valencia,2,18.0,3.0
Spanish La Liga,2010-2011,Villarreal vs Valencia,Villarreal,1,Valencia,1,4.0,3.0
Spanish La Liga,2014-2015,Villarreal vs Valencia,Villarreal,1,Valencia,3,6.0,4.0
Spanish La Liga,2022-2023,Villarreal vs Valladolid,Villarreal,1,Valladolid,2,5.0,18.0
Spanish La Liga,2020-2021,Villarreal vs Valladolid,Villarreal,2,Valladolid,0,7.0,19.0
Spanish La Liga,2019-2020,Villarreal vs Valladolid,Villarreal,2,Valladolid,0,5.0,13.0
Spanish La Liga,2018-2019,Villarreal vs Valladolid,Villarreal,0,Valladolid,1,14.0,16.0
Spanish La Liga,2013-2014,Villarreal vs Valladolid,Villarreal,2,Valladolid,1,6.0,19.0
Spanish La Liga,2022-2023,Villarreal vs Vallecano,Villarreal,0,Vallecano,1,5.0,11.0
Spanish La Liga,2021-2022,Villarreal vs Vallecano,Villarreal,2,Vallecano,0,7.0,12.0
Spanish La Liga,2018-2019,Villarreal vs Vallecano,Villarreal,3,Vallecano,1,14.0,20.0
Spanish La Liga,2015-2016,Villarreal vs Vallecano,Villarreal,2,Vallecano,1,4.0,18.0
Spanish La Liga,2011-2012,Villarreal vs Vallecano,Villarreal,2,Vallecano,0,18.0,15.0
Spanish La Liga,2013-2014,Villarreal vs Vallecano,Villarreal,4,Vallecano,0,6.0,12.0
Spanish La Liga,2014-2015,Villarreal vs Vallecano,Villarreal,4,Vallecano,2,6.0,11.0
